userId,movieId,rating,timestamp
1,1,2.0,1795139886
1,2,,1372396043
1,3,4.0,1179963197
1,4,3.0,1894086735
1,5,1.0,1528048343
1,6,1.0,1036045138
1,7,1.0,1997398279
1,8,5.0,1596783070
1,9,4.0,1242928276
1,10,4.0,1038808656
1,11,1.0,1681969366
1,12,,1962516452
1,13,5.0,1825821557
1,14,2.0,1589405135
1,15,1.0,1426042053
1,16,1.0,1990319815
1,17,2.0,1658692561
1,18,3.0,1629921035
1,19,3.0,1950087310
1,20,2.0,1829681210
1,21,4.0,1221602280
1,22,1.0,1833478508
1,23,2.0,1729789977
1,24,2.0,1169336878
1,25,3.0,1189689119
1,26,4.0,1882938633
1,27,1.0,1379089935
1,28,3.0,1752685766
1,29,3.0,1775565206
1,30,1.0,1239687449
1,31,4.0,1291822548
1,32,1.0,1958680149
1,33,1.0,1710766841
1,34,,1269959558
1,35,,1145796877
1,36,5.0,1517640526
1,37,2.0,1847913588
1,38,1.0,1992239110
1,39,4.0,1203362440
1,40,3.0,1827206514
1,41,1.0,1749025967
1,42,3.0,1495132487
1,43,1.0,1949437937
1,44,,1737715002
1,45,2.0,1834368214
1,46,4.0,1194741724
1,47,2.0,1962992721
1,48,3.0,1481219549
1,49,3.0,1235719027
1,50,1.0,1406086566
2,1,,1881085410
2,2,4.0,1296784273
2,3,,1096355770
2,4,5.0,1338939369
2,5,,1620823142
2,6,,1158946576
2,7,,1644963853
2,8,,1413475998
2,9,1.0,1492620951
2,10,,1987880418
2,11,2.0,1260606571
2,12,,1517830843
2,13,,1992403244
2,14,,1330511457
2,15,2.0,1579813506
2,16,,1843053860
2,17,,1129987754
2,18,5.0,1386010023
2,19,,1820476889
2,20,,1965365942
2,21,,1663509974
2,22,1.0,1280703339
2,23,1.0,1311074854
2,24,,1280419854
2,25,,1231829367
2,26,4.0,1169613808
2,27,4.0,1164933123
2,28,,1174904668
2,29,,1694303701
2,30,,1295289752
2,31,,1540699345
2,32,,1086621344
2,33,,1584019983
2,34,,1759423468
2,35,2.0,1497628585
2,36,,1544023659
2,37,,1719433153
2,38,4.0,1104800566
2,39,,1910287586
2,40,,1515820713
2,41,,1091351453
2,42,,1001020154
2,43,,1535589622
2,44,,1796600076
2,45,,1124284044
2,46,,1575370513
2,47,,1812039583
2,48,,1784217695
2,49,,1209522402
2,50,,1300775290
3,1,,1040739629
3,2,,1432553971
3,3,,1226275356
3,4,,1073823165
3,5,,1380291056
3,6,,1652538332
3,7,,1161476925
3,8,4.0,1987308276
3,9,,1986903275
3,10,,1547631800
3,11,,1346849551
3,12,1.0,1531189175
3,13,,1093144811
3,14,,1636889464
3,15,,1078483721
3,16,5.0,1393845661
3,17,,1720552856
3,18,,1370958334
3,19,,1735972710
3,20,,1096719187
3,21,,1997599808
3,22,5.0,1014372528
3,23,2.0,1474482690
3,24,,1933342636
3,25,,1449348749
3,26,,1201875831
3,27,,1159940253
3,28,,1441616369
3,29,1.0,1198891843
3,30,3.0,1925794449
3,31,3.0,1382718244
3,32,,1180788888
3,33,,1117105071
3,34,2.0,1076767936
3,35,,1688651188
3,36,2.0,1193705934
3,37,,1763529800
3,38,,1470159758
3,39,2.0,1576928560
3,40,,1608296824
3,41,,1771579223
3,42,,1534455235
3,43,,1937393291
3,44,2.0,1886548666
3,45,,1858826745
3,46,,1206112548
3,47,,1156100668
3,48,3.0,1038580196
3,49,,1384017322
3,50,,1380337531
4,1,,1719753925
4,2,2.0,1997851942
4,3,1.0,1554558903
4,4,3.0,1576380222
4,5,,1836367661
4,6,2.0,1432926039
4,7,4.0,1933732362
4,8,4.0,1660239421
4,9,2.0,1487098188
4,10,4.0,1717405336
4,11,2.0,1279114499
4,12,4.0,1995022394
4,13,4.0,1651032135
4,14,3.0,1827776659
4,15,1.0,1377208668
4,16,5.0,1642727486
4,17,2.0,1990287157
4,18,1.0,1462726004
4,19,1.0,1346356978
4,20,3.0,1054496748
4,21,4.0,1516851053
4,22,1.0,1990719305
4,23,3.0,1201628778
4,24,2.0,1758182113
4,25,4.0,1575914808
4,26,1.0,1946981081
4,27,4.0,1157762472
4,28,2.0,1800746224
4,29,,1890219001
4,30,1.0,1127064322
4,31,2.0,1327300983
4,32,1.0,1430034693
4,33,,1218054148
4,34,5.0,1248432388
4,35,2.0,1557391925
4,36,4.0,1941038638
4,37,5.0,1929104598
4,38,3.0,1574606000
4,39,3.0,1078427656
4,40,2.0,1763440226
4,41,1.0,1417788947
4,42,5.0,1107509488
4,43,,1746874428
4,44,4.0,1043951994
4,45,2.0,1628104681
4,46,2.0,1065489314
4,47,4.0,1035383985
4,48,5.0,1841902141
4,49,5.0,1660977879
4,50,4.0,1633233410
5,1,,1282751135
5,2,,1916463330
5,3,1.0,1963964901
5,4,5.0,1528012044
5,5,,1961289335
5,6,1.0,1158803950
5,7,,1149744728
5,8,4.0,1399173960
5,9,,1622432835
5,10,,1343967629
5,11,,1472991076
5,12,,1392932961
5,13,4.0,1890914058
5,14,,1547440232
5,15,,1606319543
5,16,2.0,1067001666
5,17,,1098609786
5,18,,1556262363
5,19,,1973569564
5,20,,1595918472
5,21,4.0,1190596290
5,22,,1883266456
5,23,,1438917857
5,24,,1481584459
5,25,2.0,1152137897
5,26,,1255619592
5,27,,1339523022
5,28,,1666759207
5,29,,1779920920
5,30,,1218430724
5,31,,1373605306
5,32,,1134823137
5,33,,1680551383
5,34,3.0,1011377787
5,35,1.0,1526943182
5,36,,1021827621
5,37,,1041892167
5,38,,1840586490
5,39,,1959582084
5,40,,1209523887
5,41,,1140026769
5,42,,1348090821
5,43,,1911056932
5,44,,1945679675
5,45,1.0,1470165167
5,46,,1787090380
5,47,,1620536603
5,48,,1326979524
5,49,,1434680400
5,50,5.0,1264213617
6,1,2.0,1570828076
6,2,2.0,1990361823
6,3,5.0,1069058877
6,4,2.0,1396888412
6,5,1.0,1672221298
6,6,3.0,1320752313
6,7,,1306312514
6,8,4.0,1420087351
6,9,3.0,1696265767
6,10,1.0,1764573537
6,11,4.0,1188028967
6,12,,1282316634
6,13,1.0,1491743180
6,14,3.0,1073135852
6,15,5.0,1552461573
6,16,4.0,1091312343
6,17,4.0,1203693202
6,18,4.0,1507496783
6,19,2.0,1680545447
6,20,2.0,1431995232
6,21,5.0,1675772986
6,22,5.0,1503774778
6,23,5.0,1688913199
6,24,,1894912168
6,25,3.0,1360815372
6,26,3.0,1373719402
6,27,4.0,1848133464
6,28,4.0,1773482164
6,29,4.0,1773698729
6,30,4.0,1454553955
6,31,5.0,1509431998
6,32,2.0,1854658714
6,33,2.0,1011667877
6,34,1.0,1812700347
6,35,3.0,1681203718
6,36,1.0,1565377156
6,37,3.0,1562085610
6,38,3.0,1907592236
6,39,2.0,1523313977
6,40,3.0,1925436664
6,41,1.0,1125616114
6,42,1.0,1554357790
6,43,5.0,1325630486
6,44,2.0,1022098345
6,45,1.0,1553491849
6,46,3.0,1300419743
6,47,4.0,1365582698
6,48,2.0,1981937588
6,49,4.0,1681616934
6,50,1.0,1690458526
7,1,1.0,1004810833
7,2,3.0,1291916131
7,3,3.0,1241298689
7,4,4.0,1352763597
7,5,4.0,1028500556
7,6,,1032073692
7,7,3.0,1037316107
7,8,2.0,1027427110
7,9,4.0,1829499329
7,10,2.0,1159077599
7,11,3.0,1361199116
7,12,1.0,1502197293
7,13,1.0,1328279706
7,14,,1992937072
7,15,5.0,1257029352
7,16,4.0,1566134800
7,17,3.0,1497545575
7,18,1.0,1042106078
7,19,1.0,1544152417
7,20,2.0,1575550139
7,21,3.0,1038965695
7,22,4.0,1171735895
7,23,4.0,1294975852
7,24,2.0,1128184994
7,25,,1551683055
7,26,4.0,1459478341
7,27,3.0,1143206866
7,28,4.0,1047364509
7,29,3.0,1079146438
7,30,2.0,1177238601
7,31,2.0,1782718184
7,32,4.0,1914793695
7,33,1.0,1387068897
7,34,1.0,1394587966
7,35,1.0,1610534811
7,36,1.0,1569606715
7,37,5.0,1770935118
7,38,4.0,1781804765
7,39,3.0,1015886372
7,40,1.0,1440275932
7,41,3.0,1166674709
7,42,3.0,1804140227
7,43,1.0,1746265491
7,44,3.0,1806963039
7,45,2.0,1089567715
7,46,4.0,1291357937
7,47,4.0,1847387971
7,48,1.0,1218886874
7,49,2.0,1714586303
7,50,4.0,1894092304
8,1,3.0,1090126859
8,2,5.0,1289268629
8,3,4.0,1895809936
8,4,1.0,1352919433
8,5,1.0,1960242549
8,6,4.0,1411814592
8,7,1.0,1248766485
8,8,3.0,1519328217
8,9,,1320810103
8,10,3.0,1196460538
8,11,2.0,1439867601
8,12,4.0,1521996593
8,13,3.0,1959877823
8,14,3.0,1756138670
8,15,,1940073244
8,16,2.0,1841634507
8,17,,1633823994
8,18,,1558716130
8,19,1.0,1405427123
8,20,1.0,1035490172
8,21,1.0,1573860299
8,22,1.0,1105600006
8,23,1.0,1281862172
8,24,4.0,1095019914
8,25,1.0,1307145760
8,26,2.0,1316153477
8,27,5.0,1523271022
8,28,1.0,1295432095
8,29,5.0,1087649202
8,30,2.0,1010774986
8,31,1.0,1787247673
8,32,4.0,1004421590
8,33,4.0,1841395737
8,34,5.0,1682634721
8,35,4.0,1101475757
8,36,5.0,1938619617
8,37,2.0,1834527747
8,38,1.0,1756692944
8,39,4.0,1438918242
8,40,5.0,1864950668
8,41,,1447577576
8,42,3.0,1702758950
8,43,2.0,1116067598
8,44,4.0,1192455542
8,45,2.0,1326077212
8,46,,1831858844
8,47,5.0,1207766602
8,48,3.0,1948198259
8,49,4.0,1386320159
8,50,4.0,1353823873
9,1,,1098023086
9,2,,1775238605
9,3,3.0,1988073043
9,4,5.0,1663620629
9,5,,1564080074
9,6,,1099898906
9,7,2.0,1507039426
9,8,,1862702416
9,9,,1915844477
9,10,,1648788715
9,11,2.0,1134442423
9,12,,1783122011
9,13,,1993297372
9,14,,1831574036
9,15,,1685152558
9,16,,1728973263
9,17,,1461108068
9,18,2.0,1594964410
9,19,4.0,1921358419
9,20,,1633913093
9,21,4.0,1043353746
9,22,,1104003512
9,23,,1825916868
9,24,3.0,1266081786
9,25,1.0,1684334336
9,26,,1303837753
9,27,,1618901371
9,28,,1963888037
9,29,,1987647502
9,30,,1915277756
9,31,,1860535970
9,32,,1133719871
9,33,,1507333616
9,34,,1651404056
9,35,1.0,1923091735
9,36,,1509066763
9,37,,1269510417
9,38,,1491164942
9,39,4.0,1951474667
9,40,,1958679247
9,41,1.0,1185683482
9,42,,1937133639
9,43,,1683955259
9,44,,1796826029
9,45,,1874890200
9,46,,1509482640
9,47,,1391548508
9,48,,1114232628
9,49,,1659956231
9,50,,1089858638
10,1,4.0,1874857498
10,2,3.0,1407090861
10,3,3.0,1130371121
10,4,,1047347699
10,5,1.0,1076716230
10,6,3.0,1542112130
10,7,1.0,1200995164
10,8,3.0,1563692479
10,9,1.0,1189700011
10,10,1.0,1139698868
10,11,1.0,1695080471
10,12,4.0,1733785915
10,13,4.0,1934203769
10,14,3.0,1501009282
10,15,,1796539795
10,16,2.0,1199876141
10,17,2.0,1910950926
10,18,5.0,1994380952
10,19,2.0,1005290717
10,20,,1503834829
10,21,1.0,1422312390
10,22,,1537668880
10,23,1.0,1460877693
10,24,5.0,1796996843
10,25,3.0,1774407907
10,26,,1250880520
10,27,1.0,1861247141
10,28,3.0,1968687535
10,29,,1690740155
10,30,3.0,1275775294
10,31,4.0,1650771157
10,32,4.0,1352064501
10,33,3.0,1326097396
10,34,4.0,1081576052
10,35,3.0,1387680641
10,36,,1204264791
10,37,1.0,1787038791
10,38,2.0,1259252618
10,39,,1881413836
10,40,5.0,1642443984
10,41,3.0,1049909831
10,42,4.0,1921693972
10,43,2.0,1311157009
10,44,1.0,1775055325
10,45,3.0,1612005183
10,46,2.0,1625111377
10,47,3.0,1987579757
10,48,1.0,1965078510
10,49,,1429584990
10,50,,1953000101
11,1,4.0,1178939423
11,2,3.0,1674240522
11,3,2.0,1837440812
11,4,5.0,1030319320
11,5,4.0,1472972064
11,6,1.0,1870369275
11,7,,1128208997
11,8,5.0,1677825960
11,9,,1170161543
11,10,4.0,1963298058
11,11,4.0,1990019797
11,12,3.0,1450671703
11,13,,1626730536
11,14,5.0,1441489995
11,15,1.0,1304532525
11,16,1.0,1612013727
11,17,2.0,1078888398
11,18,5.0,1997963061
11,19,,1507475029
11,20,1.0,1903444571
11,21,3.0,1869580435
11,22,2.0,1412388000
11,23,,1256189129
11,24,5.0,1110830503
11,25,5.0,1041965471
11,26,3.0,1821358833
11,27,3.0,1328398843
11,28,2.0,1311025504
11,29,1.0,1076070913
11,30,5.0,1147069152
11,31,5.0,1377383712
11,32,,1569226984
11,33,,1432189388
11,34,3.0,1354371485
11,35,4.0,1142606240
11,36,,1320035404
11,37,5.0,1337492083
11,38,2.0,1463003289
11,39,3.0,1631030677
11,40,1.0,1309644390
11,41,,1570009793
11,42,4.0,1976960677
11,43,2.0,1290085734
11,44,4.0,1862683225
11,45,4.0,1813745837
11,46,2.0,1829761657
11,47,1.0,1217268209
11,48,4.0,1306835598
11,49,3.0,1859638753
11,50,4.0,1176881769
12,1,3.0,1719332214
12,2,5.0,1731799979
12,3,3.0,1449115440
12,4,3.0,1865650535
12,5,5.0,1585963466
12,6,3.0,1533520700
12,7,1.0,1886806466
12,8,1.0,1628015738
12,9,4.0,1135661445
12,10,4.0,1407062536
12,11,4.0,1799775493
12,12,2.0,1500812872
12,13,1.0,1223214950
12,14,1.0,1485091550
12,15,2.0,1177366431
12,16,3.0,1209748520
12,17,2.0,1897908081
12,18,3.0,1795435723
12,19,,1519558407
12,20,2.0,1847613767
12,21,3.0,1919496369
12,22,4.0,1538179419
12,23,2.0,1222170429
12,24,4.0,1143549523
12,25,5.0,1384185661
12,26,,1482144366
12,27,1.0,1278421754
12,28,,1344090630
12,29,3.0,1690717130
12,30,2.0,1621982803
12,31,3.0,1227639503
12,32,,1204407683
12,33,3.0,1418655621
12,34,2.0,1289041721
12,35,4.0,1145309717
12,36,2.0,1868950425
12,37,1.0,1991724414
12,38,1.0,1616661506
12,39,1.0,1175037566
12,40,1.0,1113398568
12,41,1.0,1704372411
12,42,4.0,1994669417
12,43,1.0,1810061837
12,44,2.0,1350598090
12,45,5.0,1965622737
12,46,3.0,1259210229
12,47,4.0,1400628747
12,48,1.0,1645508619
12,49,1.0,1685239180
12,50,1.0,1984745496
13,1,1.0,1523056428
13,2,2.0,1497108210
13,3,1.0,1941516921
13,4,1.0,1339377298
13,5,1.0,1970083894
13,6,3.0,1945677037
13,7,2.0,1373214563
13,8,2.0,1782190471
13,9,3.0,1523267804
13,10,4.0,1170503798
13,11,1.0,1788793652
13,12,4.0,1681644726
13,13,4.0,1187525407
13,14,1.0,1694378283
13,15,5.0,1237784657
13,16,,1089597893
13,17,1.0,1941464465
13,18,2.0,1658259666
13,19,5.0,1981205653
13,20,4.0,1353538596
13,21,1.0,1182444343
13,22,2.0,1965479272
13,23,2.0,1645643906
13,24,3.0,1350153627
13,25,4.0,1857028297
13,26,2.0,1658252530
13,27,3.0,1774074402
13,28,4.0,1947302844
13,29,1.0,1310089820
13,30,2.0,1723271605
13,31,4.0,1131651518
13,32,5.0,1874362062
13,33,3.0,1032997728
13,34,3.0,1388490118
13,35,1.0,1913208651
13,36,3.0,1748154672
13,37,3.0,1507976541
13,38,2.0,1905295572
13,39,2.0,1975683742
13,40,2.0,1712566713
13,41,1.0,1413370391
13,42,2.0,1753738131
13,43,2.0,1553040676
13,44,2.0,1412037635
13,45,1.0,1519857515
13,46,5.0,1076123517
13,47,3.0,1020808635
13,48,4.0,1172267671
13,49,4.0,1185974321
13,50,3.0,1502646448
14,1,,1060111794
14,2,,1337908319
14,3,,1378207848
14,4,,1810097059
14,5,,1126248185
14,6,,1967474292
14,7,,1624982881
14,8,2.0,1456077027
14,9,4.0,1530098753
14,10,3.0,1419719502
14,11,,1647259553
14,12,,1184495011
14,13,4.0,1737535749
14,14,,1665760038
14,15,1.0,1115224489
14,16,1.0,1396641650
14,17,,1145404089
14,18,,1697345269
14,19,,1468800124
14,20,,1904787211
14,21,1.0,1574869122
14,22,5.0,1528137452
14,23,,1926908945
14,24,3.0,1565046823
14,25,,1369358868
14,26,,1565078882
14,27,,1111670041
14,28,2.0,1926961159
14,29,,1667052131
14,30,,1683039471
14,31,,1437465565
14,32,,1771733078
14,33,,1569257257
14,34,,1527630861
14,35,,1950884685
14,36,,1054181889
14,37,,1777290102
14,38,,1700213540
14,39,,1448330564
14,40,1.0,1296923045
14,41,,1803869224
14,42,,1418301429
14,43,,1518616891
14,44,2.0,1665809276
14,45,1.0,1838829678
14,46,,1399081485
14,47,,1063640055
14,48,,1341084390
14,49,1.0,1469153752
14,50,,1698453075
15,1,3.0,1399220865
15,2,1.0,1409145062
15,3,2.0,1702329669
15,4,1.0,1653364368
15,5,1.0,1605940602
15,6,,1266923864
15,7,2.0,1942368760
15,8,5.0,1640147483
15,9,2.0,1034932801
15,10,4.0,1463797410
15,11,4.0,1673178852
15,12,3.0,1038785284
15,13,3.0,1322938878
15,14,3.0,1379729344
15,15,2.0,1100816295
15,16,,1423973323
15,17,5.0,1562098103
15,18,,1629898915
15,19,1.0,1944124204
15,20,4.0,1875269422
15,21,,1574278665
15,22,1.0,1315666114
15,23,1.0,1824738421
15,24,4.0,1729104653
15,25,3.0,1347417167
15,26,5.0,1084928457
15,27,1.0,1853743196
15,28,4.0,1373675785
15,29,2.0,1727526219
15,30,1.0,1338801501
15,31,1.0,1626019688
15,32,5.0,1776905984
15,33,4.0,1856561796
15,34,3.0,1377460487
15,35,2.0,1503133866
15,36,5.0,1852909003
15,37,2.0,1888101376
15,38,5.0,1010856760
15,39,3.0,1717439551
15,40,2.0,1469228405
15,41,3.0,1719919059
15,42,2.0,1555590939
15,43,4.0,1157502584
15,44,3.0,1453282922
15,45,2.0,1458410670
15,46,5.0,1703535076
15,47,2.0,1143932619
15,48,3.0,1964782244
15,49,,1136538416
15,50,4.0,1404458992
16,1,1.0,1882124407
16,2,,1239101483
16,3,4.0,1843396919
16,4,2.0,1366594203
16,5,1.0,1490554734
16,6,4.0,1507971278
16,7,4.0,1249710469
16,8,3.0,1884081259
16,9,5.0,1171394298
16,10,4.0,1480691132
16,11,1.0,1146835347
16,12,2.0,1084823921
16,13,2.0,1245186177
16,14,4.0,1528155592
16,15,1.0,1133872126
16,16,3.0,1992699684
16,17,4.0,1801465363
16,18,5.0,1222036249
16,19,2.0,1168979228
16,20,5.0,1601308160
16,21,1.0,1524458102
16,22,5.0,1965084194
16,23,1.0,1868438213
16,24,2.0,1773138916
16,25,4.0,1789737204
16,26,1.0,1380343354
16,27,2.0,1284138308
16,28,4.0,1443708576
16,29,4.0,1031073264
16,30,4.0,1363657906
16,31,4.0,1178554061
16,32,3.0,1808346635
16,33,2.0,1637129193
16,34,2.0,1632987923
16,35,1.0,1987400433
16,36,,1923927767
16,37,3.0,1798725370
16,38,3.0,1021217066
16,39,3.0,1074645629
16,40,,1866775009
16,41,1.0,1314093784
16,42,3.0,1597515569
16,43,3.0,1958197532
16,44,4.0,1506455224
16,45,1.0,1344079398
16,46,5.0,1879351006
16,47,,1018144439
16,48,3.0,1066984430
16,49,4.0,1093329834
16,50,,1397943702
17,1,4.0,1716676523
17,2,1.0,1138491173
17,3,3.0,1599797587
17,4,4.0,1540055702
17,5,3.0,1128735615
17,6,4.0,1570005117
17,7,,1248807212
17,8,,1616509747
17,9,3.0,1879097167
17,10,1.0,1815269809
17,11,,1866953961
17,12,5.0,1744886646
17,13,1.0,1697424903
17,14,,1944515057
17,15,5.0,1808953172
17,16,3.0,1403300480
17,17,3.0,1991405046
17,18,2.0,1741320455
17,19,1.0,1670718620
17,20,2.0,1832150879
17,21,5.0,1507417092
17,22,1.0,1916317678
17,23,2.0,1760852565
17,24,2.0,1022791342
17,25,3.0,1827322145
17,26,,1694205632
17,27,2.0,1378452278
17,28,2.0,1981963894
17,29,4.0,1835861721
17,30,3.0,1533850538
17,31,2.0,1787044297
17,32,3.0,1075230621
17,33,1.0,1506150032
17,34,1.0,1347364889
17,35,3.0,1510692999
17,36,3.0,1492241198
17,37,,1303266535
17,38,2.0,1079540080
17,39,3.0,1130511435
17,40,4.0,1485802970
17,41,1.0,1777168711
17,42,4.0,1195465560
17,43,1.0,1814011181
17,44,,1724465603
17,45,1.0,1758119200
17,46,3.0,1432114688
17,47,1.0,1926317714
17,48,,1819803422
17,49,3.0,1682407887
17,50,3.0,1330020493
18,1,1.0,1617892916
18,2,4.0,1717137199
18,3,2.0,1649540676
18,4,5.0,1331508072
18,5,2.0,1457813593
18,6,1.0,1423370685
18,7,1.0,1677940443
18,8,3.0,1684134337
18,9,3.0,1450773695
18,10,1.0,1207069125
18,11,4.0,1292536894
18,12,3.0,1975705672
18,13,3.0,1500100256
18,14,3.0,1673914536
18,15,3.0,1518632111
18,16,3.0,1010427148
18,17,1.0,1139094600
18,18,1.0,1388615924
18,19,5.0,1287832652
18,20,,1166153374
18,21,2.0,1468622282
18,22,2.0,1551970115
18,23,4.0,1646442593
18,24,3.0,1662027644
18,25,1.0,1065244261
18,26,1.0,1330854893
18,27,4.0,1754517635
18,28,4.0,1719808101
18,29,1.0,1808194066
18,30,2.0,1248446405
18,31,2.0,1650153441
18,32,4.0,1052764241
18,33,1.0,1549288332
18,34,1.0,1205358056
18,35,4.0,1288603414
18,36,1.0,1797074258
18,37,4.0,1510674284
18,38,2.0,1291345738
18,39,1.0,1539758208
18,40,2.0,1516293975
18,41,4.0,1201302013
18,42,5.0,1191079221
18,43,5.0,1640270790
18,44,2.0,1024733272
18,45,4.0,1336644820
18,46,2.0,1320343694
18,47,2.0,1559242304
18,48,5.0,1500198475
18,49,1.0,1471724025
18,50,1.0,1627806918
19,1,2.0,1272468110
19,2,1.0,1839525268
19,3,1.0,1560148370
19,4,3.0,1595102523
19,5,3.0,1208304732
19,6,5.0,1853382616
19,7,5.0,1414401952
19,8,2.0,1196223711
19,9,2.0,1529362416
19,10,2.0,1835025186
19,11,3.0,1976115627
19,12,2.0,1062994533
19,13,4.0,1314374105
19,14,3.0,1373927178
19,15,3.0,1444308322
19,16,3.0,1723463111
19,17,2.0,1722468461
19,18,,1612359117
19,19,4.0,1513207113
19,20,1.0,1040133569
19,21,5.0,1916949933
19,22,3.0,1001912584
19,23,5.0,1557425666
19,24,4.0,1181950548
19,25,3.0,1486764313
19,26,1.0,1865343815
19,27,2.0,1081955631
19,28,3.0,1417330625
19,29,4.0,1984328645
19,30,2.0,1705390491
19,31,1.0,1110131828
19,32,5.0,1273874140
19,33,,1391906457
19,34,3.0,1467800728
19,35,1.0,1559185931
19,36,2.0,1639915140
19,37,1.0,1639188961
19,38,,1114348335
19,39,1.0,1344337700
19,40,3.0,1144321835
19,41,2.0,1973649635
19,42,3.0,1463448846
19,43,4.0,1620044330
19,44,5.0,1063923119
19,45,2.0,1212232534
19,46,1.0,1270521669
19,47,1.0,1936831473
19,48,,1925526379
19,49,5.0,1882717562
19,50,3.0,1091199914
20,1,4.0,1078308332
20,2,4.0,1310927380
20,3,1.0,1840860054
20,4,,1776796778
20,5,3.0,1032482294
20,6,2.0,1630133071
20,7,3.0,1633399086
20,8,1.0,1306146420
20,9,1.0,1635786363
20,10,4.0,1879008142
20,11,1.0,1664401699
20,12,4.0,1760357578
20,13,2.0,1558665778
20,14,2.0,1258846478
20,15,2.0,1846770499
20,16,2.0,1792146708
20,17,4.0,1984334476
20,18,2.0,1436466133
20,19,3.0,1835621650
20,20,3.0,1435599137
20,21,4.0,1714388813
20,22,,1504021955
20,23,4.0,1029105135
20,24,2.0,1099148148
20,25,1.0,1149777971
20,26,2.0,1730556909
20,27,3.0,1246058522
20,28,1.0,1771401372
20,29,3.0,1227744494
20,30,3.0,1138556571
20,31,2.0,1168196386
20,32,4.0,1347600519
20,33,1.0,1263314575
20,34,1.0,1384942185
20,35,4.0,1473879971
20,36,3.0,1934738589
20,37,4.0,1928360081
20,38,3.0,1643837953
20,39,2.0,1097169328
20,40,5.0,1973777484
20,41,4.0,1702438019
20,42,4.0,1314280025
20,43,2.0,1523496792
20,44,3.0,1096555357
20,45,2.0,1778030538
20,46,1.0,1529237254
20,47,,1777895262
20,48,1.0,1469937259
20,49,,1779271753
20,50,3.0,1213808166
